SuburbPostCodeKey,Suburb,PropertyValue,Updated_Year,Updated_Month
"2630-Tuross","Tuross","280000","2017","6"
"2630-Wambrook","Wambrook","280000","2017","6"
"2632-Bibbenluke","Bibbenluke","210000","2017","6"
"2632-Bombala","Bombala","210000","2017","6"
"2632-Bondi Forest","Bondi Forest","210000","2017","6"
"2632-Bukalong","Bukalong","210000","2017","6"
"2632-Cambalong","Cambalong","210000","2017","6"
"2632-Cathcart","Cathcart","210000","2017","6"
"2632-Coolumbooka","Coolumbooka","210000","2017","6"
"2632-Craigie","Craigie","210000","2017","6"
"2632-Gunningrah","Gunningrah","210000","2017","6"
"2632-Lords Hill","Lords Hill","210000","2017","6"
"2632-Merriangaah","Merriangaah","210000","2017","6"
"2632-Mila","Mila","210000","2017","6"
"2632-Mount Darragh","Mount Darragh","210000","2017","6"
"2632-Paddys Flat","Paddys Flat","210000","2017","6"
"2632-Palarang","Palarang","210000","2017","6"
"2632-Quidong","Quidong","210000","2017","6"
"2632-Rockton","Rockton","210000","2017","6"
"2632-Rosemeath","Rosemeath","210000","2017","6"
"2640-Albury","Albury","335000","2017","6"
"2640-Bungowannah","Bungowannah","335000","2017","6"
"2640-East Albury","East Albury","335000","2017","6"
"2640-Ettamogah","Ettamogah","335000","2017","6"
"2640-Glenroy","Glenroy","335000","2017","6"
"2640-Lake Hume Village","Lake Hume Village","335000","2017","6"
"2640-Moorwatha","Moorwatha","335000","2017","6"
"2640-North Albury","North Albury","335000","2017","6"
"2640-Ournie","Ournie","335000","2017","6"
"2640-South Albury","South Albury","335000","2017","6"
"2640-Splitters Creek","Splitters Creek","335000","2017","6"
"2640-Table Top","Table Top","335000","2017","6"
"2640-Talmalmo","Talmalmo","335000","2017","6"
"2640-Thurgoona","Thurgoona","335000","2017","6"
"2640-West Albury","West Albury","335000","2017","6"
"2640-Wirlinga","Wirlinga","335000","2017","6"
"2640-Wymah","Wymah","335000","2017","6"
"2641-Hamilton Valley","Hamilton Valley","259000","2017","6"
"2641-Lavington","Lavington","259000","2017","6"
"2641-Springdale Heights","Springdale Heights","259000","2017","6"
"2642-Bidgeemia","Bidgeemia","260000","2017","6"
"2642-Brocklesby","Brocklesby","260000","2017","6"
"2642-Burrumbuttock","Burrumbuttock","260000","2017","6"
"2642-Geehi","Geehi","260000","2017","6"
"2642-Gerogery","Gerogery","260000","2017","6"
"2642-Glenellen","Glenellen","260000","2017","6"
"2642-Greg Greg","Greg Greg","260000","2017","6"
"2642-Indi","Indi","260000","2017","6"
"2642-Jagumba","Jagumba","260000","2017","6"
"2642-Jagungal Wilderness","Jagungal Wilderness","260000","2017","6"
"2642-Jindera","Jindera","260000","2017","6"
"2642-Jingellic","Jingellic","260000","2017","6"
"2642-Khancoban","Khancoban","260000","2017","6"
"2642-Murray Gorge","Murray Gorge","260000","2017","6"
"2642-Rand","Rand","260000","2017","6"
"2642-Tooma","Tooma","260000","2017","6"
"2642-Walbundrie","Walbundrie","260000","2017","6"
"2642-Welaregang","Welaregang","260000","2017","6"
"2642-Yerong Creek","Yerong Creek","260000","2017","6"
"2643-Howlong","Howlong","252500","2017","6"
"2644-Bowna","Bowna","157000","2017","6"
"2644-Coppabella","Coppabella","157000","2017","6"
"2644-Holbrook","Holbrook","157000","2017","6"
"2644-Lankeys Creek","Lankeys Creek","157000","2017","6"
"2644-Little Billabong","Little Billabong","157000","2017","6"
"2644-Mountain Creek","Mountain Creek","157000","2017","6"
"2644-Mullengandra","Mullengandra","157000","2017","6"
"2644-Wantagong","Wantagong","157000","2017","6"
"2644-Woomargama","Woomargama","157000","2017","6"
"2646-Balldale","Balldale","245000","2017","6"
"2646-Bull Plain","Bull Plain","245000","2017","6"
"2646-Buraja","Buraja","245000","2017","6"
"2646-Coads Tank","Coads Tank","245000","2017","6"
"2646-Collendina","Collendina","245000","2017","6"
"2646-Coreen","Coreen","245000","2017","6"
"2646-Corowa","Corowa","245000","2017","6"
"2646-Daysdale","Daysdale","245000","2017","6"
"2646-Goombargana","Goombargana","245000","2017","6"
"2646-Hopefield","Hopefield","245000","2017","6"
"2646-Lowesdale","Lowesdale","245000","2017","6"
"2646-Nyora","Nyora","245000","2017","6"
"2646-Oaklands","Oaklands","245000","2017","6"
"2646-Redlands","Redlands","245000","2017","6"
"2646-Rennie","Rennie","245000","2017","6"
"2646-Ringwood","Ringwood","245000","2017","6"
"2646-Sanger","Sanger","245000","2017","6"
"2646-Savernake","Savernake","245000","2017","6"
"2648-Boeill Creek","Boeill Creek","174000","2017","6"
"2648-Cal Lal","Cal Lal","174000","2017","6"
"2648-Curlwaa","Curlwaa","174000","2017","6"
"2648-Mourquong","Mourquong","174000","2017","6"
"2648-Palinyewah","Palinyewah","174000","2017","6"
"2648-Pan Ban","Pan Ban","174000","2017","6"
"2648-Pomona","Pomona","174000","2017","6"
"2648-Pooncarie","Pooncarie","174000","2017","6"
"2648-Rufus River","Rufus River","174000","2017","6"
"2648-Scotia","Scotia","174000","2017","6"
"2648-Wentworth","Wentworth","174000","2017","6"
"2650-Alfredtown","Alfredtown","344500","2017","6"
"2650-Ashmont","Ashmont","344500","2017","6"
"2650-Belfrayden","Belfrayden","344500","2017","6"
"2650-Berry Jerry","Berry Jerry","344500","2017","6"
"2650-Big Springs","Big Springs","344500","2017","6"
"2650-Bomen","Bomen","344500","2017","6"
"2650-Book Book","Book Book","344500","2017","6"
"2650-Boorooma","Boorooma","344500","2017","6"
"2650-Borambola","Borambola","344500","2017","6"
"2650-Bourkelands","Bourkelands","344500","2017","6"
"2650-Brucedale","Brucedale","344500","2017","6"
"2650-Bulgary","Bulgary","344500","2017","6"
"2650-Burrandana","Burrandana","344500","2017","6"
"2650-Carabost","Carabost","344500","2017","6"
"2650-Cartwrights Hill","Cartwrights Hill","344500","2017","6"
"2650-Collingullie","Collingullie","344500","2017","6"
"2650-Cookardinia","Cookardinia","344500","2017","6"
"2650-Currawananna","Currawananna","344500","2017","6"
"2650-Currawarna","Currawarna","344500","2017","6"
"2650-Downside","Downside","344500","2017","6"
"2650-East Wagga Wagga","East Wagga Wagga","344500","2017","6"
"2650-Estella","Estella","344500","2017","6"
"2650-Euberta","Euberta","344500","2017","6"
"2650-Gelston Park","Gelston Park","344500","2017","6"
"2650-Glenfield Park","Glenfield Park","344500","2017","6"
"2650-Gobbagombalin","Gobbagombalin","344500","2017","6"
"2650-Gregadoo","Gregadoo","344500","2017","6"
"2650-Harefield","Harefield","344500","2017","6"
"2650-Hillgrove","Hillgrove","344500","2017","6"
"2650-Kooringal","Kooringal","344500","2017","6"
"2650-Kyeamba","Kyeamba","344500","2017","6"
"2650-Lake Albert","Lake Albert","344500","2017","6"
"2650-Lloyd","Lloyd","344500","2017","6"
"2650-Maxwell","Maxwell","344500","2017","6"
"2650-Moorong","Moorong","344500","2017","6"
"2650-Mount Austin","Mount Austin","344500","2017","6"
"2650-North Wagga Wagga","North Wagga Wagga","344500","2017","6"
"2650-Oberne Creek","Oberne Creek","344500","2017","6"
"2650-Oura","Oura","344500","2017","6"
"2650-Pulletop","Pulletop","344500","2017","6"
"2650-Rowan","Rowan","344500","2017","6"
"2650-San Isidore","San Isidore","344500","2017","6"
"2650-South Wagga Wagga","South Wagga Wagga","344500","2017","6"
"2650-Springvale","Springvale","344500","2017","6"
"2650-Tatton","Tatton","344500","2017","6"
"2650-The Gap","The Gap","344500","2017","6"
"2650-Tolland","Tolland","344500","2017","6"
"2650-Turvey Park","Turvey Park","344500","2017","6"
"2650-Wagga Wagga","Wagga Wagga","344500","2017","6"
"2650-Wagga Wagga South","Wagga Wagga South","344500","2017","6"
"2650-Wallacetown","Wallacetown","344500","2017","6"
"2650-Wantabadgery","Wantabadgery","344500","2017","6"
"2650-Westdale","Westdale","344500","2017","6"
"2650-Yarragundry","Yarragundry","344500","2017","6"
"2650-Yathella","Yathella","344500","2017","6"
"2651-Forest Hill","Forest Hill","345000","2017","6"
"2652-Boorga","Boorga","200000","2017","6"
"2652-Boree Creek","Boree Creek","200000","2017","6"
"2652-Galore","Galore","200000","2017","6"
"2652-Goolgowi","Goolgowi","200000","2017","6"
"2652-Grong Grong","Grong Grong","200000","2017","6"
"2652-Gumly Gumly","Gumly Gumly","200000","2017","6"
"2652-Humula","Humula","200000","2017","6"
"2652-Ladysmith","Ladysmith","200000","2017","6"
"2652-Mangoplah","Mangoplah","200000","2017","6"
"2652-Marrar","Marrar","200000","2017","6"
"2652-Matong","Matong","200000","2017","6"
"2652-Merriwagga","Merriwagga","200000","2017","6"
"2652-Murrulebale","Murrulebale","200000","2017","6"
"2652-Old Junee","Old Junee","200000","2017","6"
"2652-Rosewood","Rosewood","200000","2017","6"
"2652-Tabbita","Tabbita","200000","2017","6"
"2652-Tarcutta","Tarcutta","200000","2017","6"
"2652-Uranquinty","Uranquinty","200000","2017","6"
"2663-Bundure","Bundure","230000","2017","6"
"2663-Cooba","Cooba","230000","2017","6"
"2663-Cowabbie","Cowabbie","230000","2017","6"
"2663-Erin Vale","Erin Vale","230000","2017","6"
"2663-Eurongilly","Eurongilly","230000","2017","6"
"2663-Junee","Junee","230000","2017","6"
"2663-Landervale","Landervale","230000","2017","6"
"2663-Marinna","Marinna","230000","2017","6"
"2663-Wantiool","Wantiool","230000","2017","6"
"2665-Ardlethan","Ardlethan","95500","2017","6"
"2665-Ariah Park","Ariah Park","95500","2017","6"
"2665-Barellan","Barellan","95500","2017","6"
"2665-Beckom","Beckom","95500","2017","6"
"2665-Bectric","Bectric","95500","2017","6"
"2665-Binya","Binya","95500","2017","6"
"2665-Kamarah","Kamarah","95500","2017","6"
"2665-Mirrool","Mirrool","95500","2017","6"
"2665-Moombooldool","Moombooldool","95500","2017","6"
"2665-Mount Crystal","Mount Crystal","95500","2017","6"
"2665-Quandary","Quandary","95500","2017","6"
"2665-Tara","Tara","95500","2017","6"
"2665-Walleroobie","Walleroobie","95500","2017","6"
"2666-Combaning","Combaning","229000","2017","6"
"2666-Dirnaseer","Dirnaseer","229000","2017","6"
"2666-Gidginbung","Gidginbung","229000","2017","6"
"2666-Grogan","Grogan","229000","2017","6"
"2666-Junee Reefs","Junee Reefs","229000","2017","6"
"2666-Mimosa","Mimosa","229000","2017","6"
"2666-Morangarell","Morangarell","229000","2017","6"
"2666-Narraburra","Narraburra","229000","2017","6"
"2666-Pucawan","Pucawan","229000","2017","6"
"2666-Reefton","Reefton","229000","2017","6"
"2666-Sebastopol","Sebastopol","229000","2017","6"
"2666-Springdale","Springdale","229000","2017","6"
"2666-Temora","Temora","229000","2017","6"
"2666-Trungley Hall","Trungley Hall","229000","2017","6"
"2671-Alleena","Alleena","165000","2017","6"
"2671-Back Creek","Back Creek","165000","2017","6"
"2671-Burcher","Burcher","165000","2017","6"
"2671-Lake Cowal","Lake Cowal","165000","2017","6"
"2671-North Yalgogrin","North Yalgogrin","165000","2017","6"
"2671-West Wyalong","West Wyalong","165000","2017","6"
"2671-Wyalong","Wyalong","165000","2017","6"
"2680-Beelbangera","Beelbangera","310000","2017","6"
"2680-Benerembah","Benerembah","310000","2017","6"
"2680-Bilbul","Bilbul","310000","2017","6"
"2680-Griffith","Griffith","310000","2017","6"
"2680-Griffith East","Griffith East","310000","2017","6"
"2680-Hanwood","Hanwood","310000","2017","6"
"2680-Kooba","Kooba","310000","2017","6"
"2680-Lake Wyangan","Lake Wyangan","310000","2017","6"
"2680-Nericon","Nericon","310000","2017","6"
"2680-Tharbogang","Tharbogang","310000","2017","6"
"2680-Warburn","Warburn","310000","2017","6"
"2680-Warrawidgee","Warrawidgee","310000","2017","6"
"2680-Widgelli","Widgelli","310000","2017","6"
"2680-Willbriggie","Willbriggie","310000","2017","6"
"2680-Yoogali","Yoogali","310000","2017","6"
"2700-Birrego","Birrego","196000","2017","6"
"2700-Colinroobie","Colinroobie","196000","2017","6"
"2700-Corobimilla","Corobimilla","196000","2017","6"
"2700-Cudgel","Cudgel","196000","2017","6"
"2700-Euroley","Euroley","196000","2017","6"
"2700-Faithfull","Faithfull","196000","2017","6"
"2700-Gillenbah","Gillenbah","196000","2017","6"
"2700-Kywong","Kywong","196000","2017","6"
"2700-Morundah","Morundah","196000","2017","6"
"2700-Narrandera","Narrandera","196000","2017","6"
"2700-Paynters Siding","Paynters Siding","196000","2017","6"
"2700-Sandigo","Sandigo","196000","2017","6"
"2700-Widgiewa","Widgiewa","196000","2017","6"
"2705-Brobenah","Brobenah","256500","2017","6"
"2705-Calorafield","Calorafield","256500","2017","6"
"2705-Corbie Hill","Corbie Hill","256500","2017","6"
"2705-Gogeldrie","Gogeldrie","256500","2017","6"
"2705-Leeton","Leeton","256500","2017","6"
"2705-Merungle Hill","Merungle Hill","256500","2017","6"
"2705-Murrami","Murrami","256500","2017","6"
"2705-Stanbridge","Stanbridge","256500","2017","6"
"2705-Wamoon","Wamoon","256500","2017","6"
"2705-Whitton","Whitton","256500","2017","6"
"2710-Barratta","Barratta","210000","2017","6"
"2710-Benarca","Benarca","210000","2017","6"
"2710-Birganbigil","Birganbigil","210000","2017","6"
"2710-Booroorban","Booroorban","210000","2017","6"
"2710-Brassi","Brassi","210000","2017","6"
"2710-Bullatale","Bullatale","210000","2017","6"
"2710-Caldwell","Caldwell","210000","2017","6"
"2710-Calimo","Calimo","210000","2017","6"
"2710-Conargo","Conargo","210000","2017","6"
"2710-Coree","Coree","210000","2017","6"
"2710-Cornalla","Cornalla","210000","2017","6"
"2710-Deniliquin","Deniliquin","210000","2017","6"
"2710-Gulpa","Gulpa","210000","2017","6"
"2710-Hartwood","Hartwood","210000","2017","6"
"2710-Hill Plain","Hill Plain","210000","2017","6"
"2710-Lindifferon","Lindifferon","210000","2017","6"
"2710-Mathoura","Mathoura","210000","2017","6"
"2710-Mayrung","Mayrung","210000","2017","6"
"2710-Moira","Moira","210000","2017","6"
"2710-Moonahcullah","Moonahcullah","210000","2017","6"
"2710-Moonbria","Moonbria","210000","2017","6"
"2710-Morago","Morago","210000","2017","6"
"2710-Pretty Pine","Pretty Pine","210000","2017","6"
"2710-Steam Plains","Steam Plains","210000","2017","6"
"2710-Stud Park","Stud Park","210000","2017","6"
"2710-Wakool","Wakool","210000","2017","6"
"2710-Wandook","Wandook","210000","2017","6"
"2710-Wanganella","Wanganella","210000","2017","6"
"2710-Warragoon","Warragoon","210000","2017","6"
"2710-Willurah","Willurah","210000","2017","6"
"2710-Yallakool","Yallakool","210000","2017","6"
"2711-Booligal","Booligal","122000","2017","6"
"2711-Carrathool","Carrathool","122000","2017","6"
"2711-Clare","Clare","122000","2017","6"
"2711-Corrong","Corrong","122000","2017","6"
"2711-Gunbar","Gunbar","122000","2017","6"
"2711-Hay","Hay","122000","2017","6"
"2711-Hay South","Hay South","122000","2017","6"
"2711-Keri Keri","Keri Keri","122000","2017","6"
"2711-Maude","Maude","122000","2017","6"
"2711-One Tree","One Tree","122000","2017","6"
"2711-Oxley","Oxley","122000","2017","6"
"2711-Waugorah","Waugorah","122000","2017","6"
"2711-Yanga","Yanga","122000","2017","6"
"2722-Bongalong","Bongalong","203500","2017","6"
"2722-Bongongalong","Bongongalong","203500","2017","6"
"2722-Brungle","Brungle","203500","2017","6"
"2722-Brungle Creek","Brungle Creek","203500","2017","6"
"2722-Burra Creek","Burra Creek","203500","2017","6"
"2722-Darbalara","Darbalara","203500","2017","6"
"2722-Edwardstown","Edwardstown","203500","2017","6"
"2722-Gundagai","Gundagai","203500","2017","6"
"2722-Jackalass","Jackalass","203500","2017","6"
"2722-Jones Creek","Jones Creek","203500","2017","6"
"2722-Muttama","Muttama","203500","2017","6"
"2722-Nangus","Nangus","203500","2017","6"
"2722-Reno","Reno","203500","2017","6"
"2722-South Gundagai","South Gundagai","203500","2017","6"
"2722-Tarrabandra","Tarrabandra","203500","2017","6"
"2722-Wagragobilly","Wagragobilly","203500","2017","6"
"2722-Willie Ploma","Willie Ploma","203500","2017","6"
"2731-Bunnaloo","Bunnaloo","382000","2017","6"
"2731-Moama","Moama","382000","2017","6"
"2731-Tantonan","Tantonan","382000","2017","6"
"2731-Thyra","Thyra","382000","2017","6"
"2731-Womboota","Womboota","382000","2017","6"
"2745-Glenmore Park","Glenmore Park","775000","2017","6"
"2745-Greendale","Greendale","775000","2017","6"
"2745-Luddenham","Luddenham","775000","2017","6"
"2745-Mulgoa","Mulgoa","775000","2017","6"
"2745-Regentville","Regentville","775000","2017","6"
"2745-Wallacia","Wallacia","775000","2017","6"
"2747-Cambridge Gardens","Cambridge Gardens","650000","2017","6"
"2747-Cambridge Park","Cambridge Park","650000","2017","6"
"2747-Claremont Meadows","Claremont Meadows","650000","2017","6"
"2747-Kingswood","Kingswood","650000","2017","6"
"2747-Llandilo","Llandilo","650000","2017","6"
"2747-Shanes Park","Shanes Park","650000","2017","6"
"2747-Werrington","Werrington","650000","2017","6"
"2747-Werrington County","Werrington County","650000","2017","6"
"2747-Werrington Downs","Werrington Downs","650000","2017","6"
"2749-Castlereagh","Castlereagh","649000","2017","6"
"2749-Cranebrook","Cranebrook","649000","2017","6"
"2750-Emu Heights","Emu Heights","667000","2017","6"
"2750-Emu Plains","Emu Plains","667000","2017","6"
"2750-Jamisontown","Jamisontown","667000","2017","6"
"2750-Leonay","Leonay","667000","2017","6"
"2750-Penrith","Penrith","667000","2017","6"
"2750-Penrith Plaza","Penrith Plaza","667000","2017","6"
"2750-Penrith South","Penrith South","667000","2017","6"
"2750-South Penrith","South Penrith","667000","2017","6"
"2752-Silverdale","Silverdale","1040000","2017","6"
"2752-Warragamba","Warragamba","1040000","2017","6"
"2753-Agnes Banks","Agnes Banks","672500","2017","6"
"2753-Bowen Mountain","Bowen Mountain","672500","2017","6"
"2753-Grose Vale","Grose Vale","672500","2017","6"
"2753-Grose Wold","Grose Wold","672500","2017","6"
"2753-Hobartville","Hobartville","672500","2017","6"
"2753-Londonderry","Londonderry","672500","2017","6"
"2753-Richmond","Richmond","672500","2017","6"
"2753-Richmond Lowlands","Richmond Lowlands","672500","2017","6"
"2753-Yarramundi","Yarramundi","672500","2017","6"
"2754-North Richmond","North Richmond","780000","2017","6"
"2754-Tennyson","Tennyson","780000","2017","6"
"2754-The Slopes","The Slopes","780000","2017","6"
"2756-Bligh Park","Bligh Park","760100","2017","6"
"2756-Cattai","Cattai","760100","2017","6"
"2756-Central Colo","Central Colo","760100","2017","6"
"2756-Clarendon","Clarendon","760100","2017","6"
"2756-Colo","Colo","760100","2017","6"
"2756-Colo Heights","Colo Heights","760100","2017","6"
"2756-Cornwallis","Cornwallis","760100","2017","6"
"2756-Cumberland Reach","Cumberland Reach","760100","2017","6"
"2756-Ebenezer","Ebenezer","760100","2017","6"
"2756-Freemans Reach","Freemans Reach","760100","2017","6"
